execution_num;num_execs;size_msg;incremental;time
59;100;300100;False;0.18084587800012741354
60;100;300100;False;0.18171212700008240737
61;100;300100;False;0.17771739799991320696
62;100;300100;False;0.18631403700010190638
63;100;300100;False;0.17820842600031000513
64;100;300100;False;0.18426119599962470508
65;100;300100;False;0.18241926100017730183
66;100;300100;False;0.19668235499966610358
67;100;300100;False;0.18254005099970510573
68;100;300100;False;0.17842380699994450644
69;100;300100;False;0.1804781740001998036
70;100;300100;False;0.18578958399984910055
71;100;300100;False;0.18091098400009281155
72;100;300100;False;0.19443960199987481152
73;100;300100;False;0.17617019599993000156
74;100;300100;False;0.18668921500011470549
75;100;300100;False;0.17398620699987060734
76;100;300100;False;0.18912639100017250571
77;100;300100;False;0.18103815699987510501
78;100;300100;False;0.18432401600011860676
79;100;300100;False;0.17660609199992891027
80;100;300100;False;0.18963118600004230663
81;100;300100;False;0.17885819299999630716
82;100;300100;False;0.18653027100026520202
83;100;300100;False;0.17939205600032420707
84;100;300100;False;0.1836665880000508122
85;100;300100;False;0.17968846299982030312
86;100;300100;False;0.18907507099993370314
87;100;300100;False;0.18304009899975420828
88;100;300100;False;0.18664515999989811368
89;100;300100;False;0.17997703799983350015
90;100;300100;False;0.18517415499991310424
91;100;300100;False;0.17940928899997740653
92;100;300100;False;0.18474747799973550988
93;100;300100;False;0.18174570200017101107
94;100;300100;False;0.19181475699997460604
95;100;300100;False;0.1915917090000220091
96;100;300100;False;0.19985167000004361304
97;100;300100;False;0.18918565300009490548
98;100;300100;False;0.18034234600008830496
99;100;300100;False;0.18782585999997530868
0;100;300100;True;0.10192239499974670158
1;100;300100;True;0.1091456969998031018
2;100;300100;True;0.10122259099989600051
3;100;300100;True;0.097746398000253906235
4;100;300100;True;0.09994543499988130242
5;100;300100;True;0.08908517899999410239
6;100;300100;True;0.08805562799989240241
7;100;300100;True;0.097761455999716403986
8;100;300100;True;0.099153378999744704037
9;100;300100;True;0.09776174600028750272
10;100;300100;True;0.09421679500019300435
11;100;300100;True;0.104742321999765200524
12;100;300100;True;0.09091120999983100248
13;100;300100;True;0.09885557400002630002
14;100;300100;True;0.097161422000226302376
15;100;300100;True;0.096541676000015202996
16;100;300100;True;0.09714140400001260167
17;100;300100;True;0.10013130699962830006
18;100;300100;True;0.10113593899995970693
19;100;300100;True;0.08793592200026970063
20;100;300100;True;0.098071038999932802493
21;100;300100;True;0.09746038999992340246
22;100;300100;True;0.094012089999978301624
23;100;300100;True;0.09611785000015510283
24;100;300100;True;0.10217052500001930215
25;100;300100;True;0.1005898479997995032
26;100;300100;True;0.09820910200005510127
27;100;300100;True;0.0986713769998459056
28;100;300100;True;0.09043907800014490406
29;100;300100;True;0.10303906200033430274
30;100;300100;True;0.09929228000009950039
31;100;300100;True;0.10057262999998770048
32;100;300100;True;0.09605263000003100293
33;100;300100;True;0.101163139999698600824
34;100;300100;True;0.095901140000023504806
35;100;300100;True;0.092068555999958001657
36;100;300100;True;0.09634118200028750356
37;100;300100;True;0.09690057800025890511
38;100;300100;True;0.098150190000069401086
39;100;300100;True;0.10188809300007040104
